verweildauer_min,anzahl_produktseiten,einkaufswert_pot,vertrauen_score,impulsivitaet_score,technikaffinitaet,war_angemeldet,geschlecht,bildungsniveau,hat_kauf_getaetigt
10.919247723768475,7,115.09127209290303,7.0,5.366354438385146,9,1,weiblich,mittel,False
19.002555907554267,5,115.51731176553324,1.0,1.6401297290986228,7,1,weiblich,hoch,True
16.19473176469719,6,17.45927389821241,3.0,5.66941390045479,1,0,weiblich,hoch,False
11.048297076373128,4,106.64379007870772,5.0,6.323000309610709,2,0,männlich,mittel,False
7.541819071839763,4,84.5678679199981,7.0,5.976831128667964,1,0,männlich,niedrig,False
14.035612983186551,5,106.19406980185047,5.0,6.453912519854261,9,0,männlich,niedrig,False
5.132269001477657,12,33.57892994977775,9.0,3.875801159526839,10,0,männlich,mittel,False
12.381788846781095,8,32.14036806228406,7.0,4.532360789188547,1,1,männlich,mittel,False
12.527350795833135,6,69.29765250250111,1.0,1.0,3,1,männlich,hoch,False
15.3010495374944,7,59.832535802544605,6.0,7.280442991411356,6,1,männlich,hoch,False
23.798300194555388,7,68.70251164199495,2.0,3.704670744683378,6,0,männlich,mittel,False
11.962079835893835,7,55.818744158417616,6.0,5.001823000085355,9,0,männlich,mittel,False
7.455181871462506,8,66.95932039955403,3.0,6.006331898124052,9,0,weiblich,niedrig,False
9.872128439040027,5,48.35608344134104,2.0,4.378851952130782,4,0,divers,niedrig,False
1.1546204755544096,6,73.06896754287474,3.0,3.354967756085452,1,1,männlich,mittel,False
6.526434344554709,8,18.057469558550835,10.0,6.01170058103,10,0,weiblich,niedrig,False
7.95358780943448,5,95.56421203314775,4.0,1.9330679309922272,9,0,weiblich,niedrig,False
7.379558010327037,5,85.4217426583154,1.0,7.033700249630876,2,1,weiblich,hoch,False
10.76177436016861,8,24.526863770278894,4.0,6.820884916913556,10,0,weiblich,hoch,False
5.887900338088997,4,128.0543491633273,6.0,4.400556543258052,10,0,weiblich,mittel,False
15.605153336622358,6,41.92601076639517,5.0,4.511944654737308,4,0,männlich,hoch,False
10.001035324590985,7,122.55804700338473,5.0,3.5244757260167505,7,1,männlich,niedrig,False
9.953498394306928,5,88.17697575344005,9.0,4.7356128742799815,2,1,weiblich,mittel,False
8.36052641743541,5,115.02251513292859,9.0,5.098337541398488,9,0,weiblich,mittel,True
10.775953419294895,4,82.0475727456882,9.0,4.863061204666963,5,1,männlich,hoch,False
14.125491323338174,9,97.67351315150768,7.0,8.3973309596357,10,1,männlich,hoch,True
5.664348921445498,6,114.58415949973858,10.0,2.0018880740370992,9,1,weiblich,mittel,False
6.709417554623717,4,151.28759046062615,9.0,3.683955300743626,9,1,männlich,mittel,False
8.481369856116677,7,117.98501366727392,8.0,6.962846725979338,8,0,weiblich,hoch,False
3.2706453826339255,10,92.92914855910044,8.0,9.609808207097515,3,0,weiblich,mittel,True
5.903710701392511,7,21.05948921025736,5.0,3.771970314183268,9,0,weiblich,mittel,False
7.618895632276705,9,0.0,9.0,7.524260498359517,3,0,männlich,hoch,False
14.371945903563638,3,69.78357670378678,8.0,3.1997577163625404,9,1,weiblich,hoch,False
11.312806645009625,7,46.42073980229231,7.0,4.721308861529003,2,0,männlich,mittel,False
10.967949556837722,7,47.89104506352547,8.0,,7,0,weiblich,hoch,False
14.25448981083986,15,71.70272415469667,9.0,4.118968473708687,2,0,männlich,mittel,False
9.313141058003017,4,101.51175649361303,7.0,4.661529518043516,5,0,weiblich,mittel,False
11.952324249644448,10,50.16416813198525,9.0,2.7728040041107973,2,0,weiblich,hoch,False
9.483891235337518,8,110.80768670186049,8.0,6.848588416814879,8,0,weiblich,mittel,True
11.326811746998143,9,76.33973548561296,2.0,3.7039066783396515,2,0,männlich,hoch,False
7.08620671194209,11,76.50449418270274,3.0,4.172304984210276,9,0,weiblich,mittel,False
1.0,3,149.99985783743006,6.0,3.936112296393823,2,0,weiblich,mittel,False
9.328604189068479,10,82.12438498816445,6.0,4.042455432628645,4,0,weiblich,mittel,False
17.113740680499703,13,72.83431331491549,7.0,5.789051454568601,7,1,männlich,hoch,False
14.631077011207962,10,95.95608026181607,2.0,5.625479789730192,9,1,weiblich,hoch,False
14.826987422955852,4,146.88579207352768,1.0,10.0,3,0,weiblich,mittel,False
16.18065360903109,6,73.13025063344543,5.0,5.009837761823191,2,1,männlich,hoch,False
10.443287954807188,6,92.59032118071809,2.0,5.299149110602699,6,0,männlich,niedrig,False
10.986578537027977,8,70.66855046682979,9.0,8.17398916729538,1,1,weiblich,niedrig,False
6.911740522828249,6,70.87837673237777,3.0,5.949769410180086,5,1,weiblich,mittel,False
8.41963571986475,7,55.39630124690112,2.0,5.302553537112096,8,0,weiblich,mittel,False
13.078855748855709,6,52.59664447113242,7.0,5.232882808766007,3,1,weiblich,mittel,True
16.019422185844082,8,142.8423101431481,6.0,5.887967763776501,5,0,männlich,mittel,False
9.302768621595002,8,52.84667906805976,8.0,7.449549252839673,9,1,männlich,mittel,False
7.7490536757429425,10,13.37436123557822,9.0,8.190694461436387,1,0,männlich,niedrig,False
10.002639794282986,5,80.01627131765088,3.0,7.563074337400994,9,0,männlich,mittel,False
13.006033744645574,10,115.71269145897652,8.0,6.433759447008518,1,1,weiblich,mittel,False
2.7807259193322906,3,124.70064495229332,4.0,5.921522167001173,4,0,männlich,niedrig,False
1.0,8,27.221390026243398,2.0,9.576317406936901,1,0,weiblich,mittel,False
7.247315752542082,5,119.51025204309677,4.0,4.551070174029202,8,0,männlich,mittel,False
3.8964378704292066,11,157.35755381193098,4.0,6.89646912326924,7,1,männlich,hoch,False
7.459299011763445,5,47.63382254810563,8.0,7.84842642818446,3,1,weiblich,mittel,False
9.261098405912643,13,68.03737357413041,10.0,7.588613388801264,5,1,weiblich,mittel,False
7.733757954884933,10,25.73778138690927,8.0,3.975213161650583,2,0,weiblich,mittel,False
17.262337672353727,7,149.14798173722744,7.0,10.0,10,1,männlich,mittel,False
11.6337238230116,4,15.30454172732307,4.0,8.841080694107102,5,0,divers,mittel,False
11.502371798054142,3,59.00847116596643,2.0,7.619963800034906,5,1,männlich,mittel,True
13.11103572021701,5,106.38754368129003,1.0,3.487139596430278,9,0,weiblich,mittel,False
4.305834411096154,5,47.63948037755469,2.0,7.459542066650059,5,0,männlich,mittel,False
15.195558937101342,5,35.43535632953766,2.0,1.0,2,1,weiblich,mittel,False
9.621178567322701,8,72.9103656343876,3.0,5.035576762199636,3,0,weiblich,mittel,False
13.352403086206063,11,170.60624570925947,10.0,5.713337217538425,6,0,weiblich,hoch,False
4.6407138347992225,8,64.75997650809957,5.0,4.601591150563143,1,1,männlich,mittel,False
2.2312061699196786,3,66.71711875924053,1.0,8.666605668299919,6,0,weiblich,mittel,False
14.089448290125144,10,30.377625125768652,5.0,5.70751048604422,5,0,weiblich,mittel,False
11.882047630487584,8,90.40381988994642,7.0,3.577561643218063,2,0,männlich,niedrig,False
5.489742228212448,11,110.3489361128616,1.0,7.006260980554492,2,1,männlich,hoch,False
5.651684593626528,6,50.74783546976663,4.0,6.296833399741905,2,0,weiblich,mittel,False
15.627173922073847,7,96.42926437307057,2.0,1.993564692542651,3,1,weiblich,mittel,False
4.05294053566336,6,51.05887833825613,8.0,8.17591056326949,10,0,männlich,mittel,False
18.213364766279817,4,0.0,2.0,5.702577555968767,2,0,weiblich,mittel,False
5.496896326760656,5,93.29458528740331,1.0,7.470511821551946,3,0,weiblich,mittel,False
13.191959628041914,9,157.97532053678808,2.0,6.321051967766617,9,0,weiblich,hoch,False
8.356907621255077,7,27.164145718034916,10.0,4.826279784746224,3,0,weiblich,niedrig,False
13.015937155411716,3,82.17519341487139,4.0,6.348494524353917,7,0,männlich,mittel,False
7.279429989429037,7,127.39020598411417,5.0,5.298486312597196,3,0,männlich,mittel,False
9.18603546963853,9,70.92056698395979,2.0,6.081589343073647,6,0,weiblich,mittel,False
10.204595876978606,12,17.92663622013979,4.0,6.702519689703811,9,1,weiblich,niedrig,False
4.989062721092637,4,76.79832785920587,7.0,5.7938247180189375,6,0,männlich,mittel,False
13.70412172710063,6,134.61439926115938,5.0,6.4302204162351275,4,0,männlich,niedrig,False
7.433932167642074,3,54.73862028646556,8.0,4.755835263649323,5,0,weiblich,hoch,False
8.857000423299906,6,84.28971420192508,10.0,4.357132094997583,8,0,weiblich,hoch,False
5.028253126957439,5,32.85889319146144,9.0,7.0496726042352815,8,0,weiblich,mittel,False
1.0,7,71.02108104848462,1.0,8.40037139862059,7,1,weiblich,mittel,False
9.044861186999155,6,90.46766157775734,1.0,4.465000904815381,5,1,männlich,mittel,False
22.06307710806458,7,80.03411214748483,3.0,6.13033394719128,9,0,divers,niedrig,False
13.92302143949012,6,57.74010479013856,8.0,2.68185119210432,1,1,weiblich,mittel,False
9.903698101328027,11,92.71970824464762,1.0,9.109431590330331,4,0,weiblich,mittel,False
8.685545853958661,8,101.77990228220006,10.0,7.792050423919667,10,1,weiblich,mittel,False
10.112329464060231,11,104.42395981267293,2.0,4.332390534559805,7,0,männlich,niedrig,False
12.73559557587605,8,63.28285459683926,1.0,4.79420212448337,5,0,weiblich,niedrig,False
4.095935923455776,4,50.15963786444494,1.0,7.918525909621584,4,1,weiblich,hoch,True
15.57160847334436,6,153.52476046593807,9.0,5.851846693416662,5,0,weiblich,hoch,False
13.57690657720622,6,80.5049664479676,10.0,6.765583357686427,1,0,weiblich,niedrig,True
13.590928628539672,8,64.70050749591208,1.0,3.5275891738178284,4,1,männlich,mittel,False
12.192378694048637,9,15.91671857398272,4.0,6.653824190183543,1,1,weiblich,niedrig,False
10.09808328846995,5,37.70077692322654,7.0,5.202828414771922,2,1,männlich,hoch,False
13.364306179834099,8,49.30727160521165,5.0,6.097698065555862,9,0,weiblich,niedrig,False
12.95907066870689,3,92.57654068477122,10.0,4.704976713384644,5,0,weiblich,mittel,False
8.22979644529488,5,60.75090967631159,5.0,5.078051733262174,9,1,divers,mittel,False
7.131991135515495,9,75.6078918539464,7.0,5.707754638554465,9,0,männlich,niedrig,False
10.509281476309933,6,17.67000415091257,6.0,4.329733142898527,10,0,weiblich,mittel,False
17.74510075747594,15,131.1771535646354,6.0,10.0,5,0,männlich,hoch,False
3.804464621730496,9,45.50039993543349,8.0,3.3904332763424168,3,1,weiblich,niedrig,False
2.6623736712378,6,84.40490124828318,10.0,6.499708507391527,4,0,weiblich,mittel,False
10.823804206182583,7,53.77759849457317,9.0,6.105466063222526,5,0,weiblich,mittel,True
10.25443850928009,8,62.274715469863466,2.0,7.021838146637451,6,0,männlich,mittel,True
10.866708321852041,3,43.23817273559604,10.0,1.0,6,0,männlich,mittel,False
11.219765989542502,8,86.8521299023093,4.0,2.1261205665928573,8,0,männlich,hoch,False
8.883988726825974,7,35.78631135390444,10.0,4.403100036858009,8,0,weiblich,mittel,False
17.449317193010412,8,87.57018856091872,9.0,7.340489359121038,8,1,weiblich,hoch,False
1.9954801076174213,4,70.24698019443812,10.0,4.9719322316005865,3,0,weiblich,niedrig,False
5.85751487609877,5,100.20079278117225,1.0,4.890389965385302,4,0,männlich,hoch,False
9.483726199254763,4,104.14725834989099,10.0,5.531574825919747,4,0,männlich,niedrig,True
1.7840559442291628,7,62.29678756579237,8.0,3.8179853863279987,7,1,männlich,niedrig,False
9.120727977839644,4,89.64125608968213,1.0,6.440118529978183,5,0,weiblich,hoch,False
18.30735082864009,8,57.068712458577934,4.0,5.883984779554208,4,0,weiblich,mittel,False
10.104432441479808,9,127.64311028450966,9.0,6.504809967798638,10,0,männlich,niedrig,False
11.153504528593418,6,60.64079224813922,4.0,8.53235734451792,5,0,männlich,hoch,False
3.699176174137099,9,66.92891710091054,5.0,5.039643779648092,1,1,weiblich,hoch,False
6.918192959802613,6,56.24762408095055,9.0,5.720350814742901,4,1,weiblich,hoch,True
8.124018098380315,6,45.67694841967892,8.0,3.529121387982179,7,0,weiblich,hoch,False
8.41142451621883,10,156.3479157090906,1.0,2.99465187652251,3,1,weiblich,mittel,False
16.408218975018844,6,94.45646409126877,3.0,5.485168746899215,7,1,männlich,mittel,False
12.788455303625623,4,77.72348672013362,4.0,5.705840399964318,5,1,weiblich,hoch,True
4.44271021531484,10,55.95116261969328,3.0,6.878802297986435,1,0,männlich,hoch,False
11.232523892160025,6,119.52447041078372,9.0,6.650704639489569,4,0,weiblich,hoch,False
12.491108742483926,6,53.17437439950947,6.0,6.008709200929516,10,1,männlich,niedrig,False
15.700745192606332,5,79.83116763120108,3.0,8.869747321481512,3,1,männlich,mittel,False
17.902703432841868,5,163.11806206831278,8.0,4.875837420712983,4,1,weiblich,mittel,False
4.924529040860657,6,36.709882626096075,9.0,5.120726305261863,6,1,männlich,hoch,False
5.945712443948309,7,96.58297817796681,10.0,6.066498069072226,10,1,weiblich,mittel,False
3.7121107054269187,12,86.5418071561985,4.0,3.1321914224140275,4,0,männlich,niedrig,False
8.829900704465093,2,96.12637048388862,5.0,6.875896727173302,7,0,männlich,niedrig,False
12.331791872231673,4,63.60385610060882,3.0,5.642890197175008,8,0,weiblich,mittel,True
14.936672582945508,8,51.30976998054537,5.0,5.68044425395599,3,0,männlich,niedrig,False
9.620244881787386,4,84.05971834510011,2.0,6.585598997020977,3,1,männlich,niedrig,False
8.40076238372578,9,56.7588283906096,2.0,6.251814286374614,2,0,männlich,mittel,False
10.758789961243702,15,0.0,5.0,6.322079437834032,6,0,weiblich,mittel,False
5.824285491849885,9,42.021360488368906,7.0,4.720637855494497,6,0,männlich,hoch,False
20.447693608473866,6,62.33332003488605,1.0,8.638948499426007,1,1,männlich,mittel,False
1.961694864409706,5,31.88603384779465,3.0,2.575689850415751,9,0,männlich,mittel,False
10.923702894478623,3,81.03947265968077,1.0,4.1288392360421735,2,0,weiblich,niedrig,False
20.118031096148197,11,44.69615292553592,8.0,4.394997214330169,4,1,männlich,mittel,False
10.03399922279999,6,73.26244410328468,2.0,4.058647399439136,9,0,weiblich,mittel,False
9.049804824992528,8,161.71490745773758,6.0,2.0068008818790473,7,0,männlich,mittel,False
8.212772885947864,4,124.08010294512592,6.0,8.788110645176644,3,1,weiblich,mittel,False
9.098041591187961,13,98.65967762012438,9.0,6.785003866133809,10,0,weiblich,mittel,False
16.864242373382652,6,147.36915605227463,6.0,4.23730256432973,2,1,männlich,niedrig,False
1.0,8,72.09656313628753,10.0,6.894351069358094,9,0,männlich,hoch,False
17.667168506481627,12,72.50368727515915,6.0,5.178949678907092,2,0,weiblich,hoch,False
2.880214237749275,4,32.7761493455176,1.0,4.9180029953820865,4,0,weiblich,mittel,False
8.666738353827926,7,126.12620681342943,7.0,3.5798285098120477,2,0,divers,hoch,False
7.85377789850669,5,153.27970396282248,6.0,5.5344815380856724,7,1,weiblich,niedrig,False
12.9427663488536,4,111.2963860779268,8.0,4.235386391611741,6,1,männlich,hoch,True
2.0093782405812624,14,131.93544370594523,1.0,3.5556303446430624,8,1,weiblich,hoch,False
12.310863330409713,7,0.0,8.0,7.4111877803408,3,1,männlich,niedrig,False
20.121548116434262,6,168.5878539432371,8.0,3.8554563028388076,7,0,männlich,hoch,False
3.1841299770359477,9,70.82627214895892,1.0,8.309077992800407,8,1,divers,mittel,False
10.948530838051978,6,169.23872563754506,7.0,4.070696022306526,1,0,männlich,mittel,False
6.690089111016954,4,144.26601736171523,7.0,2.4940762100002574,8,1,weiblich,mittel,False
12.129436030965179,9,105.89701644348914,7.0,6.5501098642033675,1,1,männlich,niedrig,False
10.09573888707876,5,61.278587799428166,3.0,4.60644919634503,6,0,weiblich,hoch,False
6.792565454778452,5,81.32956507516214,3.0,2.338363071797676,2,0,divers,niedrig,False
12.43936142435537,7,0.0,8.0,6.0094224943053005,9,0,divers,mittel,False
19.021740548933714,10,112.23197643161222,8.0,2.888181410916243,10,0,männlich,hoch,False
9.045481041363507,7,0.0,8.0,1.5216294687439658,10,0,weiblich,mittel,False
13.59878971074091,3,63.052445044693485,3.0,6.854072902850694,10,1,weiblich,hoch,False
3.5336352106441815,5,136.72949615255823,4.0,8.477989915432719,3,0,weiblich,niedrig,False
5.217818115909957,3,103.82899513806518,2.0,4.710592846434227,4,0,männlich,hoch,True
12.362031389401887,12,13.803409554341073,3.0,7.923277016828668,10,0,männlich,mittel,False
17.420580142679825,9,21.387780106998406,5.0,7.10408534411761,5,1,männlich,mittel,False
11.7780667439283,4,51.10257431512899,3.0,6.834474050515121,3,1,weiblich,hoch,False
8.434709847384228,14,78.13503134414591,4.0,5.16059193713025,7,0,weiblich,hoch,False
9.99645702711677,8,110.06203298044602,7.0,4.30773427116644,2,0,männlich,mittel,False
3.747961330151412,10,99.16552429976696,3.0,6.188243982808784,7,0,weiblich,hoch,False
13.022576631776834,9,32.6498316118619,1.0,6.796030029696282,5,1,männlich,niedrig,False
14.411665311617046,5,99.7493174974083,1.0,2.978746739746095,9,0,männlich,niedrig,False
7.7395483358345984,12,104.013480579084,4.0,4.8514173088838035,2,1,weiblich,mittel,False
7.649789261202493,3,94.54080679901469,1.0,5.121331909299651,9,1,weiblich,hoch,False
11.329391148260243,5,174.1273859062344,6.0,4.935614037449271,9,0,weiblich,mittel,False
7.816401319797023,7,104.05275837052953,4.0,4.149786736754777,8,1,weiblich,niedrig,False
9.669336926870887,6,113.71291863764864,5.0,2.8347391606328762,5,0,weiblich,hoch,False
20.49860894583258,7,150.03433429095054,6.0,4.891476460207944,3,1,männlich,hoch,True
8.764871496270016,9,109.0046841219793,2.0,4.944555965529809,10,1,weiblich,mittel,False
8.20829923989389,9,52.957772847095,1.0,4.5544783940984725,1,0,weiblich,hoch,False
6.762290971824204,2,124.70811485044548,10.0,6.798664608146858,10,1,männlich,hoch,True
13.720959857499684,4,58.944231607182914,2.0,2.7627591993486904,3,0,weiblich,mittel,False
9.093879133909486,9,35.69566623459322,6.0,6.060786420605541,6,0,männlich,niedrig,False
6.75313480839287,10,39.12089649864338,10.0,1.9125394490075363,4,1,männlich,hoch,False
16.60652016136506,4,124.25395785038994,9.0,5.367507554360848,6,0,weiblich,mittel,False
17.098015022568184,9,99.80983090909143,8.0,1.0,4,0,männlich,hoch,False
6.9978821713064745,5,117.43344234272874,10.0,3.7202849105447395,9,1,männlich,hoch,False
1.0,6,100.00363334536277,1.0,5.456103949980264,8,1,männlich,mittel,False
15.037568449184612,11,82.55389171426138,5.0,2.649976451096568,10,1,weiblich,hoch,False
6.57685087119998,8,87.72045970670054,7.0,2.662927891278458,6,1,männlich,hoch,False
13.953127995813844,8,98.64313906025365,8.0,7.4637889206047845,10,0,männlich,niedrig,False
1.0,8,50.900402482128186,7.0,2.308847134832455,8,1,weiblich,hoch,False
14.462986691496546,2,23.387992928789615,1.0,5.2623302677657495,7,0,weiblich,mittel,False
3.9441403535960937,5,55.59539746065434,4.0,8.452082110270537,5,0,männlich,niedrig,False
13.653820595332622,6,96.76493401598358,4.0,5.784843900394005,9,0,männlich,mittel,True
10.07136533918217,10,49.0865087250277,9.0,5.557886871042634,4,1,weiblich,mittel,False
5.230302903016776,10,160.18466587469646,6.0,4.07290689975661,4,0,weiblich,mittel,False
7.964818435366098,3,92.65052866773154,6.0,4.07974386568862,10,1,divers,mittel,False
13.431592284783504,7,79.77949959641568,5.0,5.16445053565109,9,0,männlich,mittel,False
10.529472265576171,7,50.746507366988524,5.0,1.5068954200358746,4,0,weiblich,mittel,False
12.922064902362422,8,111.62948048036449,9.0,7.52544453456094,4,1,männlich,mittel,False
19.882202922577427,7,26.522310948925963,2.0,5.9151404892115815,8,1,männlich,hoch,False
2.178791941444743,10,87.63085751328455,10.0,2.0044221608047468,6,1,weiblich,hoch,False
18.08606287484312,7,57.57881280291346,5.0,7.552048582937264,7,0,weiblich,mittel,False
10.521779687616064,6,79.83718570998755,1.0,6.8584870178300585,4,0,divers,niedrig,True
5.5060797583843595,7,94.45092769636256,5.0,6.378177787457788,1,0,männlich,mittel,False
3.348431871305051,6,29.173507080697405,4.0,9.972526037158365,4,0,männlich,niedrig,False
9.054398046114832,10,8.162719493884978,4.0,5.692672451370035,4,0,weiblich,mittel,False
14.608250559622297,7,37.733888596506794,4.0,8.560322431758898,2,0,männlich,hoch,False
9.362254398112329,4,110.16966968229009,3.0,5.551022808049693,8,0,männlich,hoch,False
17.55577465123674,7,89.92533565899129,6.0,6.404852192150038,5,1,weiblich,mittel,False
2.7441215497422053,5,58.88394693791531,3.0,4.393314753361523,9,1,männlich,hoch,False
9.939555260769728,7,153.72588401273674,6.0,1.7293550850340398,5,0,männlich,hoch,False
3.7380327779344045,7,126.40393455457995,6.0,1.8468306447705714,4,1,weiblich,mittel,False
11.818159413124839,8,116.73847939779051,10.0,5.331105822001496,3,0,männlich,hoch,False
14.434436950486502,7,46.03178436938201,2.0,5.0254867475527885,10,0,divers,mittel,False
7.896191031594734,8,116.29390480669059,9.0,3.1400596152653826,10,1,weiblich,mittel,True
1.0,6,88.62832616383633,10.0,4.945667333914116,1,0,weiblich,niedrig,False
10.994740733982473,6,46.10940419740153,8.0,6.400271268333645,7,1,weiblich,niedrig,True
12.183692758667547,4,70.83597271411196,7.0,8.081838252366904,9,0,männlich,hoch,False
12.021473774808488,9,33.46261314775906,9.0,4.115715959935345,2,1,männlich,mittel,True
16.17891095911077,9,46.460615849065036,8.0,6.285833466577865,4,1,weiblich,hoch,False
4.6447316017547555,10,29.23297035155811,9.0,8.978457878681729,8,1,weiblich,hoch,False
13.401080527252248,4,113.26216519406974,8.0,7.000005649117545,9,0,männlich,hoch,False
15.962537562389874,9,72.16296716450019,3.0,3.961070061470127,9,0,weiblich,niedrig,False
1.1070620799674167,8,37.33604646605862,10.0,5.702795578526166,6,0,männlich,hoch,False
11.598259129594886,4,95.6949731713512,1.0,5.869546682303151,2,1,männlich,mittel,False
7.479100844961643,9,75.0601326561834,6.0,6.77492124302832,1,0,weiblich,mittel,False
9.59238663449177,3,117.02021925066887,3.0,5.578124864240502,4,0,männlich,niedrig,False
11.738382417691682,4,80.3334683571998,3.0,6.46726081797245,6,0,weiblich,hoch,False
7.5638571794322385,11,17.512492352057777,6.0,7.539372286788732,2,0,männlich,mittel,True
6.621459604191941,8,55.13025349336014,10.0,3.396358293114891,6,1,männlich,mittel,False
10.170762087440123,6,28.71220456181539,9.0,2.8587905805846736,1,0,männlich,hoch,False
4.563770305685987,5,97.52031618387139,5.0,6.717652996415717,6,1,männlich,mittel,False
4.570874355574073,4,118.37843347206304,1.0,5.193447187538188,5,0,weiblich,mittel,False
13.396866414782517,7,13.24074774084805,10.0,7.226221933324428,2,0,weiblich,mittel,False
4.25602982420672,10,70.02015785167607,7.0,7.675348342315319,4,0,männlich,hoch,False
13.33156250454606,6,121.11003564353057,9.0,1.7992006453073879,9,0,männlich,hoch,False
12.312956464269757,7,12.635889026493452,10.0,3.8259295950868797,2,0,männlich,hoch,False
1.3709663560470169,11,57.599367037205695,2.0,5.24971383459591,5,0,männlich,mittel,False
6.6121767383217245,5,74.99081205162267,9.0,3.45257960398072,3,0,männlich,niedrig,False
15.970547015236862,8,117.69774338847064,5.0,4.554070561545565,2,1,männlich,mittel,False
5.094172344301592,13,96.78756929165547,1.0,2.9426428679908248,10,0,männlich,hoch,False
7.677978688453061,8,104.96139191509083,4.0,4.622811081228985,8,1,männlich,mittel,False
12.310304466259483,10,99.09839923449977,8.0,3.567936686336542,10,0,männlich,niedrig,False
13.916952546412977,5,60.074740252704764,3.0,6.189247907099399,9,1,männlich,niedrig,True
8.742305569777521,1,140.73628550991904,5.0,7.3048403327472835,6,1,männlich,mittel,False
7.012449026541792,6,48.16363166715971,2.0,6.317490782365381,5,0,männlich,mittel,False
17.111849308492538,6,0.0,5.0,10.0,7,0,männlich,mittel,False
18.694498318987897,3,2.978357781287741,9.0,7.377727601561215,3,0,männlich,mittel,False
14.894290253908977,9,70.32436343113945,3.0,7.3026995685404845,6,1,weiblich,hoch,False
10.42659071282512,4,61.73821005711994,7.0,5.335794819952576,7,0,männlich,niedrig,False
5.958671391795368,8,53.545419009910226,6.0,4.886284873770458,1,0,männlich,hoch,False
5.847777967217174,5,81.0081751534536,2.0,8.046215130061762,4,0,männlich,mittel,False
12.612570526328788,15,123.01711748722602,7.0,4.993940087285097,7,0,divers,mittel,False
12.09199110444342,7,93.16112678485266,10.0,5.5698424785363585,10,0,männlich,hoch,False
17.007992964732146,1,100.94200814299452,4.0,5.155632466101848,6,0,weiblich,mittel,False
13.252250462680696,6,31.80849691039535,6.0,6.579915969125516,10,1,männlich,niedrig,False
2.4845984912009103,10,54.222032429956485,7.0,7.283055951576829,2,1,weiblich,hoch,False
15.259738088614593,5,103.01422913828274,9.0,7.62865510329848,8,0,weiblich,mittel,False
5.009696863427935,8,79.32048239804726,7.0,4.892495457273407,7,0,weiblich,hoch,False
8.080143640238242,5,94.08248526221175,3.0,5.864319714538687,2,0,männlich,niedrig,True
11.251001031258472,4,99.54895517386598,9.0,6.162731822798625,9,0,weiblich,mittel,False
19.978337448919824,6,81.6476028412477,6.0,8.42840522732426,6,0,weiblich,hoch,False
25.549592780026806,6,138.27624706622663,4.0,1.927697972610324,2,0,weiblich,hoch,False
13.033615295680914,6,53.7385578050222,10.0,5.522890905775969,5,0,weiblich,mittel,False
9.08401690639806,6,42.2363357954542,5.0,4.213862682021432,1,1,männlich,hoch,False
12.672528242402752,6,4.401247861420998,10.0,4.434942917770706,2,0,weiblich,niedrig,False
14.43827712936918,8,104.94413164002394,1.0,3.799020534618772,9,0,männlich,niedrig,False
8.396661872214041,7,52.1978295387543,4.0,6.578242568945792,10,1,männlich,niedrig,False
18.97605677956161,8,125.64023677984996,3.0,1.0,1,1,weiblich,niedrig,False
11.15035379595701,12,84.91809784700715,6.0,5.223088900986866,4,0,männlich,mittel,False
12.488715445456972,11,61.44668544115024,9.0,1.8569133843528958,9,1,weiblich,mittel,False
13.329621260272306,4,32.8144873628619,3.0,4.114986848472892,4,1,männlich,mittel,False
12.107933053072278,9,108.86046348564085,5.0,5.072513466608432,10,1,weiblich,mittel,False
14.194702502348061,8,72.8445028982268,2.0,4.688716515698895,1,1,weiblich,mittel,False
6.913734067265384,5,85.7120894543206,9.0,6.862296123329756,5,1,weiblich,mittel,False
7.208491230269847,5,99.17765351565504,8.0,7.999330207114291,6,0,männlich,niedrig,False
4.499228835141525,6,85.63011869256768,10.0,9.416318980792981,1,0,männlich,hoch,False
12.197506153101132,10,41.00726492793731,4.0,5.484970371222957,8,0,divers,mittel,False
13.89468251756057,4,95.85072138724948,8.0,7.8221692888470145,1,0,weiblich,mittel,False
12.288864330759429,7,107.8080296710278,10.0,8.427893763082317,6,0,weiblich,mittel,False
18.372462166737687,8,89.40916144732539,4.0,4.547470467027167,9,1,männlich,mittel,False
9.972019905854767,10,100.29393494071482,2.0,7.966186725423254,3,1,weiblich,mittel,True
13.343708277962563,4,104.02177252898667,9.0,1.1486280883580715,5,0,weiblich,hoch,False
4.541495619303428,5,59.15748585614815,2.0,6.095411395600951,1,1,männlich,hoch,False
8.064501487627995,11,57.65770849448134,1.0,8.710922870688592,1,0,männlich,hoch,False
13.477688787828887,7,164.0714787009783,1.0,5.698632800454951,2,0,weiblich,mittel,False
14.24551055371572,6,128.030398533375,3.0,5.1192210361791,6,1,weiblich,niedrig,False
8.53016526167909,8,73.07176451349994,,5.109148460144453,7,0,männlich,mittel,False
9.642003740709665,8,102.31315823181042,7.0,8.436928457248781,5,0,männlich,niedrig,False
2.410631266595953,3,37.49260676641663,6.0,2.316641552887935,1,1,männlich,hoch,False
8.214853995966953,9,51.044749502590406,3.0,4.717993786916146,1,0,männlich,niedrig,False
14.45191581759893,4,25.12361393588253,5.0,7.184634082155401,1,1,weiblich,hoch,False
12.87602508053283,8,86.42645526399092,10.0,6.135782191484702,3,1,männlich,hoch,False
12.503328606906049,5,86.89460672837025,6.0,7.873739875136206,4,1,männlich,hoch,False
